expletive, -3, 3.92126107756254e-05
levity, 9, 3.6874979975442e-05
stuff and nonsense, -2, 3.92126107756254e-05
generalisation, -1, 3.92126107756254e-05
inept, -9, 3.6874979975442e-05
unsure, -9, 3.6874979975442e-05
bird feeder, 2, 3.92126107756254e-05
inconsequential, -9, 3.6874979975442e-05
perverted, -9, 3.6874979975442e-05
issue, -1, 3.92126107756254e-05
harp, -2, 3.92126107756254e-05
dwelling, 1, 3.92126107756254e-05
poker chip, -2, 3.92126107756254e-05
bloodletting, -3, 3.92126107756254e-05
prat, -3, 3.92126107756254e-05
load, -3, 0.000103027303946891
bowl over, -3, 3.92126107756254e-05
xerox machine, -1, 3.92126107756254e-05
meld, -2, 3.92126107756254e-05
headwaiter, 2, 3.92126107756254e-05
defiantly, -7, 3.6874979975442e-05
agitation, -6, 0.000117651477679592
evasiveness, -2, 3.92126107756254e-05
toughie, -2, 3.92126107756254e-05
trump, 2, 3.6874979975442e-05
cataplasm, -1, 3.92126107756254e-05
felicity, 6, 3.6874979975442e-05
clang, -3, 3.92126107756254e-05
magnetic dip, 3, 3.92126107756254e-05
descend, -3, 3.92126107756254e-05
simple eye, -2, 3.92126107756254e-05
out loud, -1, 3.92126107756254e-05
appointee, 2, 3.92126107756254e-05
covetousness, -3, 3.92126107756254e-05
civility, 6, 0.000117651477679592
settling, -1, 3.92126107756254e-05
hinge upon, 2, 3.92126107756254e-05
violent storm, -3, 3.92126107756254e-05
exercise, -2, 3.92126107756254e-05
batting, 2, 3.92126107756254e-05
peevishness, -3, 3.92126107756254e-05
breathlessness, 3, 3.6874979975442e-05
pawn, -2, 3.92126107756254e-05
asphyxiate, -3, 3.92126107756254e-05
favor, 12, 0.000117651477679592
bewitchment, 2, 3.92126107756254e-05
wealthy, 9, 3.6874979975442e-05
set ashore, -1, 3.92126107756254e-05
the tempter, -3, 3.92126107756254e-05
regretful, -6, 3.6874979975442e-05
diseased, -9, 0.000117651477679592
evocation, 1, 3.92126107756254e-05
satisfying, 9, 3.6874979975442e-05
foot up, 1, 3.92126107756254e-05
move through, -2, 3.92126107756254e-05
restful, 9, 0.000117651477679592
crest, 3, 3.92126107756254e-05
siege, -7, 0.000117651477679592
superstar, 3, 3.92126107756254e-05
sir oliver lodge, -2, 3.92126107756254e-05
manipulative, -9, 3.6874979975442e-05
dribbling, -1, 3.92126107756254e-05
disassemble, -2, 3.92126107756254e-05
impersonal, -9, 0.000117651477679592
maximise, 3, 3.92126107756254e-05
unrealistic, -6, 3.6874979975442e-05
lenity, 2, 3.92126107756254e-05
undeniable, 3, 3.92126107756254e-05
tutelage, 1, 3.92126107756254e-05
oath, -3, 3.92126107756254e-05
misrepresentation, -6, 3.6874979975442e-05
estimate, -2, 3.92126107756254e-05
carrier bag, -2, 3.92126107756254e-05
dent, -2, 0.000116824124388676
valiantly, 7, 3.6874979975442e-05
magazine, 2, 3.92126107756254e-05
dodging, -3, 3.92126107756254e-05
invertebrate foot, 1, 3.92126107756254e-05
break out, -3, 3.92126107756254e-05
loathly, -9, 3.6874979975442e-05
satisfactorily, 9, 0.000117651477679592
booth, -2, 3.92126107756254e-05
dalliance, -3, 3.92126107756254e-05
proof, -1, 3.92126107756254e-05
indirect, -3, 3.92126107756254e-05
appreciable, 9, 0.000117651477679592
merry andrew, -3, 3.92126107756254e-05
schoolhouse, 2, 3.92126107756254e-05
drub, -3, 3.92126107756254e-05
flail, -3, 3.92126107756254e-05
steady down, 3, 3.92126107756254e-05
disembarrass, 3, 3.92126107756254e-05
wish well, 3, 3.92126107756254e-05
bobble, -3, 3.92126107756254e-05
immorally, -7, 3.6874979975442e-05
frenetic, -9, 3.6874979975442e-05
thin out, -3, 3.92126107756254e-05
enchanting, 9, 3.6874979975442e-05
unlawful, -6, 0.000117651477679592
objurgate, -3, 3.92126107756254e-05
base hit, 2, 3.92126107756254e-05
finality, 3, 3.92126107756254e-05
abash, -6, 3.6874979975442e-05
divvy up, 3, 3.92126107756254e-05
soundness, 6, 0.000117651477679592
kingmaker, 7, 3.6874979975442e-05
cutoff, -1, 3.92126107756254e-05
curler, -1, 3.92126107756254e-05
miserable, -9, 0.000117651477679592
arresting, 9, 3.6874979975442e-05
shoot for, 3, 3.92126107756254e-05
drill hole, -3, 3.92126107756254e-05
sturm und drang, -3, 3.92126107756254e-05
trim back, -3, 3.92126107756254e-05
recurrence, 2, 3.92126107756254e-05
banknote, 2, 3.92126107756254e-05
reprovingly, -7, 3.6874979975442e-05
packet boat, 1, 3.92126107756254e-05
karyon, 1, 3.92126107756254e-05
goofproof, 3, 3.92126107756254e-05
draconian, -9, 3.6874979975442e-05
conditions, 2, 3.92126107756254e-05
contumaciously, -3, 3.92126107756254e-05
protection, 6, 0.000117651477679592
verbal expression, 1, 3.92126107756254e-05
recover, 6, 3.6874979975442e-05
detestably, -6, 3.6874979975442e-05
environs, -2, 3.92126107756254e-05
mormon state, 1, 3.92126107756254e-05
obliterated, -9, 3.6874979975442e-05
colza, -2, 3.92126107756254e-05
cola, -3, 3.92126107756254e-05
expansiveness, 3, 3.92126107756254e-05
junkie, -3, 3.92126107756254e-05
diadem, 2, 3.92126107756254e-05
washables, -1, 3.92126107756254e-05
commixture, -2, 3.92126107756254e-05
bicycle seat, -2, 3.92126107756254e-05
dissimulation, -3, 3.92126107756254e-05
sum up, 2, 3.92126107756254e-05
raptureous, 6, 3.6874979975442e-05
jocosity, 3, 3.92126107756254e-05
employ, -2, 3.92126107756254e-05
prang up, -2, 3.92126107756254e-05
peter, -2, 3.92126107756254e-05
double-dealing, -1, 3.92126107756254e-05
callus, -1, 3.92126107756254e-05
unpaid worker, 2, 3.92126107756254e-05
oneirism, 3, 3.92126107756254e-05
twinkle, 3, 3.92126107756254e-05
waggery, -2, 3.92126107756254e-05
face-off, -3, 3.92126107756254e-05
needfully, 3, 3.92126107756254e-05
hothead, -6, 3.6874979975442e-05
temperance, 6, 0.000117651477679592
rupture, -9, 0.000117651477679592
tape drive, 2, 3.92126107756254e-05
verve, 3, 3.92126107756254e-05
flip one's wig, -2, 3.92126107756254e-05
ghostwrite, -2, 3.92126107756254e-05
take heed, -2, 3.92126107756254e-05
reconditeness, -3, 3.92126107756254e-05
proclamation, 2, 3.92126107756254e-05
squash vine, -3, 3.92126107756254e-05
cathexis, -2, 3.92126107756254e-05
hear, 1, 3.92126107756254e-05
stanchly, 3, 3.92126107756254e-05
jostle, 1, 3.92126107756254e-05
post-mortem, 2, 3.92126107756254e-05
connote, -2, 3.92126107756254e-05
1, 3, 3.92126107756254e-05
playfulness, 3, 3.92126107756254e-05
tipsiness, 1, 3.92126107756254e-05
lubricating oil, -2, 3.92126107756254e-05
evanesce, 2, 3.92126107756254e-05
hops, -1, 3.92126107756254e-05
reducing, -2, 3.92126107756254e-05
show, 2, 5.41993240329619e-05
chicago, -2, 3.92126107756254e-05
suction stop, 2, 3.92126107756254e-05
sobering, -9, 3.6874979975442e-05
lack, -9, 0.000117651477679592
all-fired, -3, 3.92126107756254e-05
passenger vehicle, -1, 3.92126107756254e-05
combat zone, -1, 3.92126107756254e-05
petitioner, 1, 3.92126107756254e-05
wheel, -3, 3.92126107756254e-05
kick down, 1, 3.92126107756254e-05
perspicuously, 6, 3.6874979975442e-05
plonk down, -1, 3.92126107756254e-05
